ID;Data;WIG20_MAX;WIG20_MIN;FTSE 100_Max;FTSE 100_Min;Dow Jones_Max;Dow Jones_Min;DAX_Max;DAX_Min;SMI_Max;SMI_Min;CAC40_Max;CAC40_Min;FTSE MIB_Max;FTSE MIB_Min;GBP/PLN_Max.;GBP/PLN_Min.;USD/PLN_Max.;USD/PLN_Min.;EUR/PLN_Max.;EUR/PLN_Min.;CHF/PLN_Max.;CHF/PLN_Min.
2370;17.07.2020;1840,6;1789,04;6293,68;6230,01;26808,43;26619,88;12954,25;12870,27;10430,89;10370,72;5091,13;5045,07;20427,04;20264,33;4,95;4,9;3,94;3,91;4,49;4,47;4,18;4,16
2371;20.07.2020;1884,22;1840,87;6297,64;6222,15;26765,02;26504,2;13063,69;12811,72;10491,09;10341,52;5100,79;5015,11;20679,1;20217,49;4,94;4,9;3,93;3,89;4,49;4,45;4,18;4,14
2372;21.07.2020;1847;1830,61;6315,68;6253,9;27025,38;26766,22;13313,9;13147,3;10535,33;10421,83;5172,98;5097,42;21133,43;20703,08;4,94;4,9;3,9;3,84;4,46;4,43;4,15;4,11
2373;22.07.2020;1842,84;1817,78;6270,96;6197,45;27035,24;26794,19;13197,92;13067,06;10447,99;10375,98;5099,29;5028,48;20797,06;20508,51;4,91;4,84;3,86;3,81;4,45;4,41;4,14;4,09
2374;23.07.2020;1810,65;1790,53;6273,63;6202,9;26973,85;26560,04;13217,73;13072,82;10477,48;10367,64;5083,97;5019,21;20689,4;20362,93;4,87;4,83;3,83;3,79;4,43;4,4;4,12;4,09
2375;24.07.2020;1833,8;1805,84;6211,44;6099,06;26625,7;26402,86;12935,5;12812,02;10273,28;10181,3;4982,12;4925,41;20240,52;19960,19;4,86;4,83;3,81;3,78;4,42;4,4;4,12;4,09
2376;27.07.2020;1841,46;1806,06;6127,62;6086,64;26625,46;26426,92;12908,66;12811,44;10297,23;10174,28;4957,77;4923,19;20162,78;19913,62;4,85;4,8;3,79;3,73;4,41;4,39;4,11;4,05
2377;28.07.2020;1828,24;1804,21;6149,86;6083,65;26556,84;26361,71;12936,01;12746,46;10320,2;10222,89;4950,01;4893,63;20119,58;19698,17;4,88;4,8;3,77;3,73;4,42;4,39;4,11;4,05
2378;29.07.2020;1827,17;1762,74;6155,06;6116,72;26602,45;26375,39;12864,39;12789,97;10295,52;10242,4;4978,5;4945,58;19973,32;19719,02;4,9;4,85;3,78;3,73;4,43;4,4;4,12;4,09
2379;30.07.2020;1793,13;1765,42;6145,83;5924,7;26374,93;25992,28;12768,71;12253,92;10274,04;10007,85;4952,38;4801,02;19975,86;19116,07;4,9;4,85;3,76;3,72;4,42;4,4;4,12;4,09
2380;31.07.2020;1815,5;1768,56;6046,33;5897,76;26440,02;26013,59;12524,75;12313,36;10199,62;9984,99;4902,9;4783,69;19532,11;19085,76;4,92;4,86;3,76;3,7;4,42;4,4;4,11;4,08
2381;03.08.2020;1831,17;1804,3;6038,76;5857,06;26707,26;26534,38;12698,56;12365,61;10279,8;9999,55;4899,52;4763,6;19402,21;18948,81;4,93;4,89;3,78;3,74;4,43;4,41;4,12;4,07
2382;04.08.2020;1844,2;1819,96;6056,47;5986,77;26832,72;26597,82;12768,58;12528,07;10256,92;10107,29;4920,8;4856,65;19657,6;19377,42;4,91;4,87;3,76;3,72;4,42;4,39;4,1;4,07
2383;05.08.2020;1841,68;1810,63;6111,5;6036;27221,67;26924,78;12757,03;12632,99;10220,86;10097,87;4954,6;4907,41;19896,27;19641,76;4,88;4,86;3,73;3,69;4,41;4,39;4,09;4,07
2384;06.08.2020;1824,29;1809,07;6104,72;5980,44;27394,1;27145,25;12799,21;12519,85;10149,9;10015,46;4951,86;4860,98;19834,21;19352,6;4,91;4,86;3,73;3,69;4,42;4,39;4,1;4,07
2385;07.08.2020;1832,65;1812,95;6046,02;5996,73;27456,24;27223,55;12691,66;12517,44;10126,93;10039,06;4896,21;4843,9;19564,35;19251,02;4,91;4,87;3,75;3,71;4,43;4,4;4,11;4,07
2386;10.08.2020;1857,95;1822,13;6099,48;6028,49;27803,86;27488,21;12753,12;12605,82;10144,11;10061,19;4937,63;4878,58;19668,04;19454,47;4,9;4,88;3,75;3,73;4,42;4,4;4,11;4,08
2387;11.08.2020;1856,84;1839,14;6206;6050,59;28154,88;27624,51;13046,13;12802,06;10213,47;10109,1;5052,12;4949,05;20293,75;19850,25;4,91;4,89;3,76;3,73;4,41;4,39;4,1;4,08
2388;12.08.2020;1881,46;1854,78;6297,2;6151,64;28043,89;27843,32;13101,12;12879,11;10290,87;10134,73;5096,53;5010,8;20463,34;20150,65;4,91;4,86;3,76;3,72;4,42;4,39;4,1;4,08
2389;13.08.2020;1857,47;1840,77;6280,12;6185,62;27986,1;27789,78;13075,25;12956,3;10303,02;10243,27;5079,02;5037,55;20471,63;20257,31;4,88;4,86;3,74;3,71;4,41;4,39;4,1;4,07
2390;14.08.2020;1865,94;1844,3;6185,62;6036,13;27977,81;27759,39;12971,08;12797,52;10235,45;10095,22;5018,95;4921,58;20185,11;19821,07;4,89;4,85;3,73;3,71;4,41;4,39;4,1;4,08
2391;17.08.2020;1859,11;1837,2;6140,19;6061,46;27999,81;27816,4;12960,84;12847,85;10228,08;10120,41;4995,55;4937,72;20123,28;19852,56;4,87;4,85;3,72;3,7;4,41;4,38;4,1;4,07
2392;18.08.2020;1847,84;1831,01;6162,66;6062,58;27891,12;27668,79;13052,84;12807;10257,94;10142,46;5001,29;4924,15;20159,23;19722,58;4,88;4,84;3,71;3,66;4,41;4,37;4,09;4,06
2393;19.08.2020;1829,52;1811,88;6114,83;6045;27920,42;27647,67;12980,7;12833,8;10310,01;10139,31;4977,23;4917,53;20055,4;19734,23;4,9;4,85;3,72;3,66;4,41;4,37;4,08;4,04
2394;20.08.2020;1831,28;1813,79;6111,98;6009,61;27781,46;27526,25;12891,14;12755,52;10276,59;10209,2;4937,95;4888,15;19921;19718,9;4,89;4,84;3,73;3,69;4,41;4,38;4,08;4,05
2395;21.08.2020;1843,75;1827,39;6036,51;5948,8;27959,48;27686,78;12911,27;12633,71;10286,22;10169,66;4939,25;4839,08;19868,1;19480,35;4,91;4,88;3,75;3,69;4,42;4,38;4,11;4,06
2396;24.08.2020;1858,14;1820,34;6119,8;6001,89;28314,94;28041,75;13104,31;12924,7;10356,75;10280,94;5013,7;4948,71;20129,54;19887,33;4,91;4,86;3,75;3,71;4,42;4,39;4,11;4,08
2397;25.08.2020;1848,77;1815,16;6173,48;6032,1;28400,74;28094,57;13221,82;13060,87;10346,73;10231,25;5073,61;5008,27;20367,67;20030,05;4,9;4,85;3,73;3,71;4,41;4,38;4,1;4,07
2398;26.08.2020;1854,84;1833,9;6050,81;5992,22;28353,8;28153,91;13192,32;13010,53;10321,32;10202,13;5050,1;4977,94;20137,29;19928,45;4,94;4,88;3,75;3,71;4,43;4,39;4,12;4,08
2399;27.08.2020;1850,46;1826,96;6062,52;5999,99;28634,22;28363,93;13218,05;13087,37;10331,43;10240,46;5052,26;5005,46;20133,3;19847,38;4,95;4,91;3,75;3,7;4,42;4,39;4,12;4,09
2400;28.08.2020;1839,06;1793,96;6033,04;5962,46;28733,35;28487,98;13147,24;12951,26;10254,4;10147,15;5031,53;4970,64;19991,56;19686,9;4,94;4,9;3,74;3,68;4,42;4,38;4,11;4,07
2401;31.08.2020;1807,77;1768,12;;;28643,66;28363,55;13148,19;12923,76;10245,02;10132,81;5067,55;4942,18;20081,25;19616,32;4,93;4,9;3,7;3,66;4,4;4,38;4,09;4,07
2402;01.09.2020;1796,8;1777,15;5972,52;5824,04;28659,26;28290,72;13127,28;12850,3;10283,11;10154,38;4993,56;4892,83;19870,67;19434,74;4,95;4,9;3,69;3,66;4,4;4,38;4,08;4,04
2403;02.09.2020;1805,22;1764,04;5974,7;5862,05;29162,88;28713,53;13303,17;13062,17;10415,62;10254,6;5062,01;4959,64;20036,44;19672,43;4,98;4,93;3,74;3,68;4,42;4,38;4,11;4,04
2404;03.09.2020;1773,65;1743,89;5996,24;5838,02;29199,35;28074,76;13460,46;13004,83;10511,13;10195,84;5131,39;4982,34;20140,84;19462,04;4,99;4,96;3,76;3,72;4,45;4,41;4,13;4,08
2405;04.09.2020;1780,44;1761,96;5904,16;5778,4;28539,75;27664,68;13127,08;12753,69;10309,55;10091,98;5068,88;4928,79;19780,96;19254,92;5,01;4,96;3,79;3,74;4,47;4,43;4,14;4,11
2406;07.09.2020;1781,04;1720,07;5946,93;5798,47;;;13117,61;12920,92;10341,87;10204,42;5064,64;4979,87;19756,89;19480,11;5;4,94;3,78;3,75;4,47;4,43;4,14;4,09
2407;08.09.2020;1775,98;1735,58;5985,26;5868,87;27925,23;27464,9;13147,52;12856,55;10342,46;10150,44;5061,6;4935,38;19816,77;19201,99;4,95;4,9;3,79;3,75;4,46;4,43;4,13;4,09
2408;09.09.2020;1783,39;1751,06;6031,25;5923,43;28206,21;27704,54;13257,54;12973,46;10430,64;10274,35;5058,35;4973,36;19792,23;19364,23;4,92;4,87;3,79;3,76;4,46;4,44;4,13;4,11
2409;10.09.2020;1777,91;1764,66;6028,76;5950,62;28174,78;27447,08;13297,71;13161,93;10425,8;10333,53;5062,89;5005,84;19971,13;19691,76;4,91;4,8;3,78;3,73;4,47;4,44;4,15;4,12
2410;11.09.2020;1787,9;1757,93;6057,69;5992,93;27828,82;27448,15;13255,47;13117,46;10474,33;10356,28;5053,63;4997,86;19875,86;19697,87;4,83;4,79;3,77;3,75;4,46;4,44;4,15;4,12
2411;14.09.2020;1764,38;1737,55;6080,02;6011,83;28086,06;27718,74;13339,14;13159,72;10494,86;10405,96;5087,52;5034,91;19967,57;19725,23;4,84;4,8;3,76;3,74;4,46;4,44;4,14;4,12
2412;15.09.2020;1750,73;1731,28;6123,69;6026,17;28231,06;27931,45;13262,81;13138,2;10562,02;10452,91;5087,99;5035,1;20043;19718,27;4,85;4,8;3,76;3,73;4,46;4,43;4,15;4,11
2413;16.09.2020;1745,87;1714,95;6119,24;6057,63;28364,77;28021,67;13277,23;13181,56;10580,38;10519,03;5091,52;5029,56;20033,1;19803,26;4,89;4,83;3,77;3,74;4,46;4,44;4,15;4,13
2414;17.09.2020;1751,25;1729,3;6078,48;5998,69;28056,79;27647,93;13245,87;13035,94;10544,35;10438,61;5053,32;4995,65;19810,54;19630,01;4,91;4,86;3,79;3,76;4,46;4,45;4,16;4,13
2415;18.09.2020;1753,5;1682,26;6055,24;6006,28;27946,69;27487,97;13263,44;13116,25;10591,66;10508,31;5041,33;4978,18;19789,85;19510,27;4,89;4,86;3,77;3,75;4,47;4,45;4,15;4,13
2416;21.09.2020;1704,4;1682,55;6007,05;5779,24;27484,71;26715,15;12998,9;12505,16;10495,49;10276,5;4949,76;4779,21;19439,71;18778,28;4,91;4,85;3,84;3,75;4,5;4,45;4,19;4,12
2417;22.09.2020;1712,27;1684,92;5871,28;5794,54;27333,09;26989,93;12698,12;12592,97;10403,55;10318,32;4827;4772,84;19081,42;18802,93;4,92;4,87;3,85;3,81;4,52;4,48;4,2;4,16
2418;23.09.2020;1679,59;1657,57;5974,88;5829,46;27464,46;26716,12;12830,7;12642,97;10439,74;10327,54;4871,45;4802,26;19231,99;18929,89;4,94;4,87;3,88;3,83;4,52;4,48;4,2;4,16
2419;24.09.2020;1678,51;1658,33;5899,26;5805,28;27094,85;26537,01;12684,8;12512,5;10269,13;10156,05;4806,83;4744,04;19101,93;18620,95;4,99;4,92;3,92;3,86;4,56;4,51;4,23;4,18
2420;25.09.2020;1738,44;1686,57;5843,72;5771,49;27239,29;26635,38;12622,77;12341,58;10249,07;10118,08;4758,05;4666,26;18938,3;18545,92;4,99;4,96;3,93;3,89;4,56;4,54;4,23;4,2
2421;28.09.2020;1737,48;1718,21;5954,42;5842,67;27722,6;27362,14;12873,4;12660,15;10359,64;10261,43;4849,97;4788,18;19173,31;18902,6;5,06;4,98;3,94;3,89;4,59;4,54;4,26;4,2
2422;29.09.2020;1719,15;1700,49;5927,93;5862,93;27605,6;27338,09;12859,14;12738,3;10284,93;10216,42;4846,63;4806,45;19222,13;18996,27;5,07;4,94;3,94;3,85;4,6;4,51;4,27;4,18
2423;30.09.2020;1723,85;1687,54;5931,37;5854,46;28026,33;27511,06;12869,96;12698,42;10266,97;10169,78;4854,02;4782,69;19146,11;18873,36;5;4,94;3,89;3,85;4,55;4,52;4,21;4,18
2424;01.10.2020;1704,58;1675,2;5925,77;5849,82;28041,46;27669,26;12836,65;12671,23;10312,37;10209,99;4871,83;4804,77;19270,92;18969,95;5;4,9;3,87;3,81;4,54;4,47;4,2;4,14
2425;02.10.2020;1739,17;1710,14;5902,12;5809,61;27861,43;27382,94;12690,25;12539,86;10252,4;10130,79;4824,88;4757,22;19072,25;18815,39;4,98;4,91;3,85;3,81;4,51;4,48;4,18;4,15
2426;05.10.2020;1749,28;1733,17;5974,22;5902,12;28162,64;27825,42;12842,48;12727,75;10345,33;10273,36;4876,86;4842,26;19270,13;19090,78;4,98;4,94;3,85;3,8;4,51;4,48;4,19;4,16
2427;06.10.2020;1741,18;1715,75;5971,48;5903,4;28354,48;27728,03;12966,09;12779,65;10295,06;10197,47;4925,71;4850,36;19520,07;19194,99;4,97;4,91;3,83;3,79;4,5;4,47;4,18;4,15
2428;07.10.2020;1746,68;1711,56;5977,15;5929,16;28369,66;27971,36;12959,02;12837,11;10268,25;10158,19;4915,63;4865,26;19473,35;19356,11;4,94;4,89;3,83;3,8;4,5;4,47;4,17;4,15
2429;08.10.2020;1718,45;1679,01;6004,15;5929,41;28459,13;28265,56;13100,85;12956,64;10307,89;10195,62;4936,04;4877,1;19631,24;19461,96;4,95;4,91;3,83;3,8;4,5;4,47;4,17;4,14
2430;09.10.2020;1707,3;1681,87;6040,47;5978,03;28676,29;28440,63;13096,44;13009,98;10331,2;10276,91;4954,02;4918,06;19683,02;19475,69;4,95;4,89;3,82;3,77;4,5;4,46;4,17;4,14
2431;12.10.2020;1685,25;1659,1;6037,08;5995,11;28957,9;28659,67;13151,8;13058,34;10390,4;10312,38;4998,51;4944;19764,74;19558,99;4,97;4,92;3,8;3,77;4,49;4,45;4,18;4,14
2432;13.10.2020;1691,64;1657,9;6008,04;5949,97;28808,84;28604,35;13132,9;12959,7;10407,01;10316,62;4976,58;4928,64;19730,44;19488,56;4,98;4,92;3,83;3,77;4,5;4,45;4,19;4,15
2433;14.10.2020;1660,64;1625,1;6009,81;5926,49;28792,56;28461,73;13066,44;12975,12;10386,03;10275,14;4965,32;4928,43;19738,33;19515,61;5,01;4,92;3,86;3,82;4,52;4,48;4,22;4,17
2434;15.10.2020;1665,8;1635,02;5935,06;5786,2;28535,85;28181,54;12839,55;12599,82;10173,78;10032,47;4881,31;4808,58;19384,8;18957,3;5,05;4,99;3,9;3,84;4,56;4,51;4,27;4,2
2435;16.10.2020;1681,74;1640,82;5933,81;5832,52;28842,9;28570,72;12955,86;12733,06;10251,58;10111,25;4957,6;4875,76;19454,47;19036,86;5,05;5;3,91;3,87;4,58;4,53;4,28;4,23
2436;19.10.2020;1667,16;1638,2;5959,67;5871,95;28711,93;28139,4;13028,73;12820,26;10291,28;10183,42;4993,39;4881,46;19585,04;19309,82;5,06;5;3,89;3,87;4,58;4,53;4,27;4,23
2437;20.10.2020;1663,23;1634,28;5915,47;5861,81;28575,03;28243,04;12850,29;12725,45;10204,98;10122,52;4968,61;4914,49;19568,16;19245,36;5,05;4,99;3,9;3,85;4,59;4,56;4,29;4,25
2438;21.10.2020;1664,37;1627,13;5903,38;5769,62;28450,64;28196,39;12765,05;12545,59;10159,7;9989,75;4945,33;4849,01;19527,96;19083,32;5,08;4,99;3,88;3,84;4,6;4,55;4,29;4,24
2439;22.10.2020;1661,16;1638,76;5796,44;5716,4;28421,31;28040,18;12583,02;12345,45;9999,05;9890,11;4873,9;4783,65;19170,73;18855,9;5,09;5,05;3,88;3,85;4,59;4,56;4,28;4,25
2440;23.10.2020;1645,46;1627,61;5885,38;5781,78;28436,52;28149,82;12718,27;12514,99;10061,45;9971,37;4934,71;4843,14;19364,74;19073,99;5,08;5,02;3,89;3,85;4,59;4,56;4,29;4,26
2441;26.10.2020;1653,11;1612,59;5868,36;5782,37;28185,82;27370,16;12404,51;12174,22;10029,97;9946,93;4896,47;4814,99;19202,51;18919,27;5,07;5,02;3,89;3,85;4,59;4,56;4,28;4,25
2442;27.10.2020;1610,05;1534,87;5806,23;5728,18;27707,69;27457,96;12223,6;12034,8;10000,56;9861,84;4818,98;4723,7;19010,84;18647,42;5,08;5,04;3,89;3,87;4,59;4,57;4,29;4,26
2443;28.10.2020;1567,72;1529,15;5728,99;5525,52;27102,14;26497,39;11852,02;11457,12;9803,41;9563,08;4640,63;4521,61;18346,74;17843,04;5,13;5,07;3,96;3,89;4,64;4,58;4,34;4,27
2444;29.10.2020;1535,27;1496,76;5616,58;5534,66;26891,89;26290,78;11707,43;11458,56;9670,65;9496,22;4606,72;4512,57;18082,38;17636,38;5,15;5,1;3,97;3,93;4,65;4,61;4,35;4,31
2445;30.10.2020;1563,93;1526,2;5593,4;5534,08;26639,18;26143,77;11614,13;11450,08;9587,15;9494,52;4601,74;4519,37;17969,87;17669,8;5,15;5,1;3,97;3,94;4,64;4,6;4,34;4,31
2446;02.11.2020;1636,9;1564,75;5665,3;5554,73;27043,48;26691,28;11838;11551,36;9802,57;9556,93;4705,11;4581,86;18400,25;17806,44;5,13;5,09;3,97;3,94;4,62;4,59;4,33;4,29
2447;03.11.2020;1641,78;1590,72;5787,61;5654,97;27640,21;27138,69;12088,98;11851,03;10003,82;9817,23;4812,29;4730,23;18986,24;18508,16;5,11;5,05;3,96;3,87;4,61;4,53;4,31;4,24
2448;04.11.2020;1678,4;1649,07;5885,67;5711,21;28301,5;27512,83;12329,96;11848,21;10301,27;9982,26;4926,56;4730,31;19394,94;18576,91;5,14;5,02;3,96;3,85;4,6;4,52;4,32;4,23
2449;05.11.2020;1702,98;1654,6;5933,05;5881,87;28495,05;28083,37;12591,3;12398,59;10381,02;10268,91;4998,19;4942,18;19788,12;19479,86;5,05;4,98;3,88;3,8;4,55;4,51;4,26;4,2
2450;06.11.2020;1788,27;1697,78;5950,22;5858,48;28431,96;28189,5;12595,87;12370,08;10350,38;10221,65;4997,74;4915,24;19822,39;19482,23;5,04;4,98;3,84;3,79;4,54;4,5;4,26;4,21
2451;09.11.2020;1794,79;1741,62;6258,31;5910,02;29933,83;29130,66;13297,05;12670,58;10644,22;10350,05;5387,49;5021,33;20931,67;19960,64;5;4,94;3,8;3,75;4,51;4,46;4,22;4,13
2452;10.11.2020;1791,08;1761,91;6307;6180,47;29478,86;29126,99;13237,59;13018,43;10422,67;10310,42;5439,08;5327,22;20929,49;20584,48;5,07;4,98;3,83;3,78;4,51;4,47;4,17;4,14
2453;12.11.2020;1768,51;1743,81;6382,1;6295,79;29311,83;28902,13;13168,09;13022,28;10561,35;10459,41;5421,4;5348,63;20959,57;20710,26;5,04;4,98;3,82;3,79;4,5;4,48;4,17;4,14
2454;13.11.2020;1799,36;1764,1;6338,97;6280,4;29559,25;29203,9;13145,48;13004,82;10513,9;10464,1;5411,12;5343,25;20965,1;20701,06;5,02;4,98;3,81;3,78;4,51;4,48;4,17;4,15
2455;16.11.2020;1801,73;1775,91;6463,51;6316,39;29964,29;29672,36;13277,45;13081,11;10590,73;10460,69;5518,91;5402,31;21435,14;21007,81;5,02;4,97;3,8;3,76;4,5;4,46;4,16;4,12
2456;17.11.2020;1812,8;1787,08;6424,53;6308,99;29872,42;29520,29;13151,02;13050,41;10628,41;10540,72;5487,31;5441,26;21494,8;21248,38;5,03;4,97;3,8;3,77;4,51;4,46;4,17;4,13
2457;18.11.2020;1806,98;1782,02;6395,91;6326,74;29930,85;29432,84;13213,63;13074,67;10619,26;10501,41;5521,01;5452,12;21658,84;21365,92;5,02;4,99;3,79;3,76;4,5;4,46;4,16;4,12
2458;19.11.2020;1821,3;1780,11;6385,24;6314,26;29524,9;29228,38;13138,14;13034,51;10517,08;10468,41;5490,18;5449,45;21680,33;21426,06;5,02;4,98;3,79;3,76;4,49;4,46;4,15;4,13
2459;20.11.2020;1860,73;1823,32;6386,7;6324,6;29469,89;29231,2;13172,91;13054,64;10528,33;10450,61;5524,25;5461,39;21770,67;21495,67;5,01;4,98;3,77;3,75;4,48;4,46;4,14;4,12
2460;23.11.2020;1861,39;1831,12;6392,08;6325,24;29667,75;29332,82;13312,42;13126,97;10553,32;10453,91;5555,83;5492,15;21996,39;21701,79;5,05;5;3,79;3,75;4,49;4,46;4,15;4,12
2461;24.11.2020;1866,15;1840,63;6432,42;6333,72;30116,51;29746,11;13296,76;13192,32;10514,96;10435,02;5574,69;5536,11;22149,55;21953,33;5,04;5,01;3,78;3,75;4,48;4,46;4,14;4,11
2462;25.11.2020;1873,96;1844,11;6468,73;6375,25;30058,87;29806,25;13346,96;13235,82;10543,26;10481,98;5589,78;5545,01;22344,07;22054,4;5,03;5;3,77;3,74;4,48;4,46;4,13;4,11
2463;26.11.2020;1853,78;1834,69;6412,65;6349,53;;;13316,19;13274,89;10524,82;10494,69;5592,78;5559,72;22387,26;22201,44;5,03;5;3,77;3,74;4,48;4,46;4,15;4,12
2464;27.11.2020;1851,37;1817,83;6375,91;6302,22;30015,13;29819,98;13364,17;13272,74;10505,79;10452,14;5612,76;5556,62;22386,48;22167,35;5,03;4,98;3,77;3,74;4,5;4,47;4,15;4,14
2465;30.11.2020;1871,17;1844,33;6404,02;6266,19;29854,51;29463,64;13445,11;13256,76;10551,16;10452,51;5599,94;5518,55;22353,36;22060,98;5,01;4,97;3,76;3,73;4,49;4,47;4,16;4,12
2466;01.12.2020;1899,37;1845,44;6400,24;6263,6;30083,31;29797,5;13434,3;13334,99;10495,18;10421,1;5589,68;5529,25;22226,82;22010,47;5,02;4,94;3,76;3,68;4,49;4,44;4,14;4,09
2467;02.12.2020;1903,32;1880,22;6468,64;6367,51;29902,51;29599,29;13359,27;13272,47;10476,35;10403,54;5585,87;5549,79;22042,76;21783,99;4,96;4,92;3,72;3,68;4,49;4,44;4,15;4,09
2468;03.12.2020;1952,28;1894,35;6491,49;6430,27;30110,88;29877,27;13307,54;13223,93;10452,83;10325,53;5584,1;5546,29;22033,79;21901,55;4,97;4,93;3,71;3,67;4,49;4,46;4,15;4,12
2469;04.12.2020;1965,92;1926,87;6559,18;6489,75;30218,26;29989,56;13315,37;13225,08;10392,18;10338,91;5616,62;5574,12;22197,25;22027,1;4,98;4,93;3,69;3,67;4,48;4,46;4,15;4,12
2470;07.12.2020;1970,27;1933,68;6601,11;6519,82;30233,03;29967,22;13289,43;13163,26;10422,96;10337,42;5595,83;5535,42;22156,23;21964,24;4,96;4,89;3,71;3,67;4,48;4,46;4,15;4,13
2471;08.12.2020;2023,91;1976,65;6567,59;6518,37;30246,22;29972,07;13297,49;13199,45;10407,62;10265,31;5574,57;5521,87;22105,96;21903,95;4,95;4,89;3,71;3,67;4,49;4,44;4,16;4,13
2472;09.12.2020;2008,96;1975,26;6623,03;6558,82;30319,7;29951,85;13454,13;13327,87;10469,15;10378,52;5599,41;5545,94;22274,26;21957,17;4,94;4,9;3,68;3,64;4,46;4,42;4,14;4,1
2473;10.12.2020;1992,09;1927,53;6640,74;6561,11;30063,87;29876,82;13370,44;13213,06;10485,45;10375,95;5572,8;5511,48;22088,77;21745,61;4,92;4,84;3,67;3,64;4,44;4,42;4,13;4,11
2474;11.12.2020;1961,77;1916,03;6607,44;6520,54;30071,13;29820,84;13265,61;13009,48;10423,67;10291,98;5532,81;5466,56;21904,29;21572,21;4,86;4,8;3,68;3,64;4,45;4,42;4,13;4,1
2475;14.12.2020;1963,56;1933,23;6583,7;6524,7;30325,79;29849,15;13292,3;13190,53;10459,77;10351,76;5577,18;5527,84;21997,33;21759,73;4,91;4,86;3,68;3,64;4,47;4,43;4,14;4,11
2476;15.12.2020;1996,4;1963,84;6558,24;6484,04;30243,26;29894,95;13374,96;13210,15;10391,24;10319,42;5565,52;5517,06;21963,8;21676,08;4,93;4,86;3,67;3,64;4,45;4,43;4,14;4,11
2477;16.12.2020;2014,44;1949,99;6598,42;6513,32;30236,03;30080,11;13596,74;13412,41;10456,78;10355,14;5589,76;5515,5;22176,22;21887,91;4,93;4,89;3,66;3,63;4,45;4,43;4,13;4,1
2478;17.12.2020;1983,94;1947,14;6601,63;6551,06;30323,78;30216;13725,84;13649,53;10569,7;10478,5;5585,51;5547,59;22142,2;22009,49;4,95;4,9;3,64;3,62;4,45;4,43;4,12;4,09
2479;18.12.2020;1935,22;1851,23;6604,54;6518,25;30343,59;30029,44;13774,45;13624,25;10594,65;10518,7;5581,96;5519,17;22144,62;21910,93;4,98;4,89;3,69;3,62;4,52;4,43;4,17;4,09
2480;21.12.2020;1931,66;1896,29;6529,18;6315,34;30304,14;29755,53;13399,99;13060,34;10449,32;10237,94;5422,1;5306,58;21633,5;21087,1;4,95;4,89;3,73;3,65;4,53;4,46;4,19;4,12
2481;22.12.2020;1958,16;1927,07;6457,47;6382,61;30200,2;29992,89;13441,59;13310,42;10413,96;10329,99;5477,87;5411,15;21851,12;21489,29;4,97;4,92;3,71;3,67;4,52;4,49;4,17;4,14
2482;23.12.2020;2005,62;1969,45;6497,28;6431,21;30292,53;30046,73;13601,71;13456,63;10439,94;10376,78;5539,16;5472,03;22155,94;21920,58;5,01;4,94;3,71;3,68;4,52;4,49;4,17;4,14
2483;28.12.2020;2033,03;2002,58;;;30525,56;30283,23;13818,65;13740,21;10611,34;10495,13;5601;5547,9;22354,36;22251,71;5,03;4,93;3,71;3,66;4,52;4,48;4,17;4,12
2484;29.12.2020;2019,48;1982,15;6676,6;6502,11;30588,79;30274,24;13903,11;13747,08;10683,84;10599,81;5625,52;5603,74;22395,11;22203,13;5,03;4,94;3,73;3,66;4,57;4,48;4,22;4,12
2485;30.12.2020;2020,04;1991,46;6622,98;6552,46;30525,35;30393,04;13797,09;13717,47;10749,68;10685,94;5625,6;5594,11;22345,34;22232,9;5,1;4,99;3,75;3,67;4,61;4,51;4,24;4,16
2486;04.01.2021;2031,72;1994,13;6662,66;6460,52;30674,28;29881,82;13907,13;13647,79;10812,32;10693,86;5656,42;5567,97;22493,24;22228,45;5,11;5,02;3,74;3,69;4,58;4,52;4,24;4,18
2487;05.01.2021;2074,11;2028,43;6622,77;6544,25;30504,89;30141,78;13768,13;13566,47;10793,6;10671,28;5603,66;5530,48;22354,82;22105,95;5,06;5,02;3,72;3,68;4,56;4,53;4,23;4,19
2488;07.01.2021;2095,67;2060,2;6903,61;6795,11;31193,4;30897,86;14007,47;13902,24;10826,87;10686,74;5689,28;5629,49;22852,34;22622,1;5,02;4,97;3,7;3,66;4,53;4,49;4,19;4,14
2489;08.01.2021;2100,33;2043,05;6886,34;6836,08;31140,67;30793,27;14131,52;14007,71;10838,86;10777,41;5721,89;5676,15;23003,56;22700,8;5,03;4,99;3,7;3,67;4,53;4,51;4,18;4,15
2490;11.01.2021;2086,11;2026,96;6873,26;6768,72;31096,98;30832,06;14007,65;13806,69;10883,23;10750,54;5704,09;5629,46;22804,43;22502,18;5,04;4,99;3,73;3,69;4,54;4,51;4,19;4,16
2491;12.01.2021;2058,87;2009,42;6816,65;6738,21;31114,56;30888,76;13999,57;13871,44;10896,36;10829,1;5679,06;5636,75;22820,62;22557,73;5,08;5,03;3,73;3,7;4,53;4,52;4,19;4,17
2492;13.01.2021;2037,57;2019,66;6772,57;6736,01;31153,37;30992,05;13978,43;13868,83;10907,09;10846,88;5679,07;5643,75;22811,95;22574,1;5,1;5,06;3,74;3,7;4,55;4,52;4,21;4,17
