ID;Data;WIG20_MAX_dif;WIG20_MAX;WIG20_MIN;FTSE 100_Max_dif;FTSE 100_Max;FTSE 100_Min_dif;FTSE 100_Min;Dow Jones_Max_dif;Dow Jones_Max;Dow Jones_Min_dif;Dow Jones_Min;DAX_Max_dif;DAX_Max;DAX_Min_dif;DAX_Min;SMI_Max_dif;SMI_Max;SMI_Min_dif;SMI_Min;CAC40_Max_dif;CAC40_Max;CAC40_Min_dif;CAC40_Min;FTSE MIB_Max_dif;FTSE MIB_Max;FTSE MIB_Min_dif;FTSE MIB_Min;GBP/PLN_Max_dif;GBP/PLN_Max;GBP/PLN_Min_dif;GBP/PLN_Min;USD/PLN_Max_dif;USD/PLN_Max;USD/PLN_Min_dif;USD/PLN_Min;EUR/PLN_Max_dif;EUR/PLN_Max;EUR/PLN_Min_dif;EUR/PLN_Min;CHF/PLN_Max_dif;CHF/PLN_Max;CHF/PLN_Min_dif;CHF/PLN_Min;
2307;17.04.2020;10,34;1643,87;1604,98;181,70;5839,33;50,65;5628,43;666,13;24264,21;605,77;23817,15;318,41;10756,78;306,47;10542,71;188,23;9663,03;72,46;9453,66;132,13;4550,78;145,19;4464,09;146,74;17307,65;234,30;16963,93;0,00;5,23;-0,01;5,18;-0,01;4,2;0,00;4,15;0,00;4,55;-0,02;4,51;-0,01;4,32;-0,01;4,29;
2308;20.04.2020;-12,47;1631,4;1572,05;-15,40;5823,93;79,30;5707,73;-155,52;24108,69;-189,96;23627,19;-49,47;10707,31;-98,16;10444,55;122,24;9785,27;130,01;9583,67;-19,44;4531,34;-37,85;4426,24;-152,26;17155,39;-178,20;16785,73;-0,02;5,21;-0,01;5,17;-0,02;4,18;-0,01;4,14;-0,02;4,53;0,00;4,51;-0,01;4,31;0,00;4,29;
2309;21.04.2020;-21,58;1609,82;1554,34;-11,10;5812,83;-66,70;5641,03;-743,44;23365,25;-685,31;22941,88;-182,58;10524,73;-194,70;10249,85;-22,53;9762,74;-39,20;9544,47;-54,03;4477,31;-68,78;4357,46;-220,87;16934,52;-334,88;16450,85;-0,02;5,19;-0,05;5,12;0,01;4,19;0,02;4,16;0,01;4,54;0,01;4,52;0,01;4,32;0,01;4,3;
2310;22.04.2020;17,00;1626,82;1589,64;-35,77;5777,06;0,00;5641,03;247,85;23613,1;397,72;23339,6;-99,71;10425,02;71,35;10321,2;-112,16;9650,58;22,07;9566,54;-59,74;4417,57;3,98;4361,44;-164,08;16770,44;104,49;16555,34;0,00;5,19;0,00;5,12;0,03;4,22;0,00;4,16;0,02;4,56;0,00;4,52;0,02;4,34;0,00;4,3;
2311;23.04.2020;0,67;1627,49;1601,91;66,55;5843,61;94,90;5735,93;272,26;23885,36;143,75;23483,35;183,37;10608,39;3,91;10325,11;51,02;9701,6;-36,55;9529,99;78,33;4495,9;34,31;4395,75;375,00;17145,44;222,81;16778,15;0,03;5,22;0,06;5,18;0,00;4,22;0,03;4,19;0,00;4,56;0,01;4,53;0,00;4,34;0,01;4,31;
2312;24.04.2020;-2,80;1624,69;1580,48;-16,37;5827,24;-7,13;5728,8;-59,36;23826;-65,67;23417,68;-121,92;10486,47;-25,80;10299,31;-21,91;9679,69;22,36;9552,35;-47,17;4448,73;-29,66;4366,09;9,67;17155,11;-137,98;16640,17;-0,01;5,21;-0,01;5,17;0,01;4,23;-0,01;4,18;-0,01;4,55;-0,01;4,52;-0,02;4,32;-0,02;4,29;
2313;27.04.2020;-1,89;1622,8;1579,94;28,37;5855,61;23,43;5752,23;381,65;24207,65;422,93;23840,61;173,89;10660,36;223,79;10523,1;104,90;9784,59;58,05;9610,4;56,53;4505,26;81,96;4448,05;225,10;17380,21;523,68;17163,85;0,00;5,21;0,00;5,17;-0,03;4,2;-0,02;4,16;-0,01;4,54;-0,01;4,51;-0,01;4,31;-0,01;4,28;
2314;28.04.2020;33,60;1656,4;1600,78;122,15;5977,76;83,69;5835,92;304,59;24512,24;190,59;24031,2;237,46;10897,82;128,48;10651,58;164,25;9948,84;170,55;9780,95;96,68;4601,94;45,46;4493,51;560,63;17940,84;249,15;17413;0,02;5,23;0,02;5,19;0,01;4,21;0,01;4,17;0,02;4,56;0,02;4,53;0,01;4,32;-0,01;4,27;
2315;29.04.2020;25,73;1682,13;1636,35;151,84;6129,6;114,91;5950,83;252,53;24764,77;422,79;24453,99;227,53;11125,35;137,94;10789,52;-53,83;9895,01;18,13;9799,08;76,99;4678,93;59,30;4552,81;134,81;18075,65;195,52;17608,52;0,00;5,23;0,00;5,19;0,00;4,21;0,00;4,17;0,00;4,56;0,00;4,53;0,00;4,32;0,01;4,28;
2316;30.04.2020;-51,89;1630,24;1597,7;21,98;6151,58;-52,92;5897,91;-179,20;24585,57;-267,09;24186,9;110,22;11235,57;49,78;10839,3;-17,71;9877,3;-169,68;9629,4;40,81;4719,74;2,10;4554,91;227,20;18302,85;46,14;17654,66;0,02;5,25;0,01;5,2;-0,02;4,19;-0,03;4,14;0,00;4,56;0,00;4,53;-0,01;4,31;0,01;4,29;
2317;04.05.2020;-13,90;1616,34;1591,58;-358,73;5792,85;-195,88;5702,03;-816,01;23769,56;-825,74;23361,16;-657,14;10578,43;-413,24;10426,06;-257,92;9619,38;-239,74;9389,66;-292,00;4427,74;-192,78;4362,13;-958,17;17344,68;-619,05;17035,61;-0,04;5,21;-0,03;5,17;0,00;4,19;0,02;4,16;0,01;4,57;0,02;4,55;0,03;4,34;0,02;4,31;
2318;05.05.2020;-9,90;1606,44;1565,07;76,60;5869,45;51,75;5753,78;400,16;24169,72;507,75;23868,91;158,52;10736,95;92,88;10518,94;-107,21;9512,17;26,48;9416,14;64,78;4492,52;57,82;4419,95;45,10;17389,78;46,67;17082,28;0,02;5,23;0,01;5,18;0,01;4,2;0,00;4,16;-0,01;4,56;-0,02;4,53;-0,01;4,33;-0,02;4,29;
2319;06.05.2020;-3,68;1602,76;1559,06;27,99;5897,44;85,79;5839,57;-115,13;24054,59;-207,77;23661,14;36,91;10773,86;79,96;10598,9;85,16;9597,33;63,96;9480,1;-8,36;4484,16;5,83;4425,78;110,26;17500,04;63,26;17145,54;-0,01;5,22;0,01;5,19;0,02;4,22;0,02;4,18;0,00;4,56;0,00;4,53;0,00;4,33;0,00;4,29;
2320;07.05.2020;11,42;1614,18;1599,51;44,42;5941,86;14,03;5853,6;40,03;24094,62;173,25;23834,39;-12,00;10761,86;18,33;10617,23;38,63;9635,96;75,51;9555,61;19,78;4503,94;15,20;4440,98;-137,43;17362,61;-51,73;17093,81;0,01;5,23;-0,01;5,18;0,02;4,24;0,02;4,2;0,01;4,57;0,01;4,54;0,00;4,33;0,02;4,31;
2321;08.05.2020;5,18;1619,36;1581,5;;;;;255,28;24349,9;272,66;24107,05;156,46;10918,32;201,84;10819,07;52,67;9688,63;73,15;9628,76;56,25;4560,19;78,61;4519,59;99,01;17461,62;160,60;17254,41;0,00;5,23;0,01;5,19;-0,03;4,21;-0,02;4,18;-0,01;4,56;0,00;4,54;0,00;4,33;0,00;4,31;
2322;11.05.2020;5,16;1624,52;1584,01;;5999,13;;5898,32;16,31;24366,21;-36,83;24070,22;67,90;10986,22;-78,25;10740,82;37,61;9726,24;-38,02;9590,74;9,57;4569,76;-59,35;4460,24;216,85;17678,47;52,70;17307,11;-0,01;5,22;-0,01;5,18;0,01;4,22;0,01;4,19;0,01;4,57;0,00;4,54;0,01;4,34;0,00;4,31;
2323;12.05.2020;10,25;1634,77;1607;13,85;6012,98;13,05;5911,37;15,88;24382,09;-308,64;23761,58;-100,21;10886,01;31,76;10772,58;34,30;9760,54;83,33;9674,07;-70,37;4499,39;-6,59;4453,65;-76,60;17601,87;87,14;17394,25;-0,01;5,21;-0,03;5,15;0,01;4,23;-0,01;4,18;0,00;4,57;0,00;4,54;0,00;4,34;0,01;4,32;
2324;13.05.2020;-29,09;1605,68;1559,52;-18,21;5994,77;-18,02;5893,35;-673,19;23708,9;-693,94;23067,64;-187,88;10698,13;-242,26;10530,32;-66,18;9694,36;-52,58;9621,49;-76,65;4422,74;-117,09;4336,56;-174,89;17426,98;-210,81;17183,44;-0,03;5,18;-0,01;5,14;0,00;4,23;0,01;4,19;0,00;4,57;0,02;4,56;0,01;4,35;0,01;4,33;
2325;14.05.2020;-8,64;1597,04;1568,38;-90,72;5904,05;-232,21;5661,14;-78,04;23630,86;-278,02;22789,62;-224,05;10474,08;-369,43;10160,89;-101,86;9592,5;-228,02;9393,47;-109,48;4313,26;-141,98;4194,58;-249,55;17177,43;-632,16;16551,28;-0,01;5,17;0,00;5,14;0,01;4,24;0,03;4,22;0,00;4,57;0,00;4,56;0,00;4,35;0,00;4,33;
2326;15.05.2020;42,04;1639,08;1585,92;-66,17;5837,88;80,40;5741,54;99,22;23730,08;564,53;23354,15;73,11;10547,19;221,65;10382,54;-15,93;9576,57;80,67;9474,14;22,51;4335,77;60,61;4255,19;-53,03;17124,4;241,00;16792,28;0,00;5,17;-0,03;5,11;-0,01;4,23;-0,01;4,21;0,01;4,58;-0,01;4,55;0,00;4,35;0,00;4,33;
2327;18.05.2020;19,26;1658,34;1629,29;220,29;6058,17;58,07;5799,61;978,46;24708,54;705,83;24059,98;542,31;11089,5;294,98;10677,52;164,20;9740,77;59,66;9533,8;173,18;4508,95;99,54;4354,73;321,98;17446,38;161,15;16953,43;-0,04;5,13;-0,02;5,09;0,00;4,23;-0,03;4,18;-0,01;4,57;0,01;4,56;0,00;4,35;-0,05;4,28;
2328;19.05.2020;3,86;1662,2;1634,44;53,79;6111,96;165,49;5965,1;-109,04;24599,5;142,98;24202,96;111,68;11201,18;258,55;10936,07;44,41;9785,18;169,81;9703,61;27,12;4536,07;66,38;4421,11;166,51;17612,89;-24,34;16929,09;-0,02;5,11;-0,01;5,08;-0,04;4,19;-0,03;4,15;0,00;4,57;-0,02;4,54;-0,04;4,31;-0,01;4,27;
2329;20.05.2020;-8,28;1653,92;1636,24;-37,50;6074,46;-3,54;5961,56;49,98;24649,48;252,98;24455,94;45,73;11246,91;42,50;10978,57;5,67;9790,85;13,14;9716,75;-36,28;4499,79;-24,91;4396,2;-364,83;17248,06;-254,78;16674,31;0,00;5,11;-0,03;5,05;-0,02;4,17;-0,03;4,12;-0,01;4,56;-0,01;4,53;0,00;4,31;0,00;4,27;
2330;21.05.2020;-17,94;1635,98;1617,76;19,28;6093,74;42,54;6004,1;68,98;24718,46;-85,06;24370,88;-51,99;11194,92;58,34;11036,91;;;;;-1,71;4498,08;33,07;4429,27;35,68;17283,74;276,16;16950,47;-0,05;5,06;-0,03;5,02;-0,03;4,14;-0,01;4,11;-0,02;4,54;-0,02;4,51;-0,02;4,29;-0,03;4,24;
2331;22.05.2020;14,41;1650,39;1634,34;-78,49;6015,25;-115,52;5888,58;-236,82;24481,64;-76,81;24294,07;-56,77;11138,15;-169,74;10867,17;;9729,29;;9604,37;-22,73;4475,35;-60,47;4368,8;102,05;17385,79;-130,42;16820,05;0,00;5,06;0,01;5,03;0,01;4,15;0,01;4,12;-0,01;4,53;0,00;4,51;-0,02;4,27;0,00;4,24;
2332;25.05.2020;62,25;1712,64;1657,26;;;;;;;;;253,13;11391,28;250,95;11118,12;103,06;9832,35;107,38;9711,75;64,56;4539,91;82,76;4451,56;210,11;17595,9;484,39;17304,44;0,00;5,06;-0,01;5,02;0,01;4,16;0,00;4,12;-0,01;4,52;-0,01;4,5;0,00;4,27;0,01;4,25;
2333;26.05.2020;50,38;1763,02;1705,09;;6130,12;;5993,28;;25176,42;;24781,84;153,07;11544,35;311,76;11429,88;51,98;9884,33;78,50;9790,25;79,93;4619,84;122,33;4573,89;298,05;17893,95;392,55;17696,99;-0,01;5,05;-0,04;4,98;-0,02;4,14;-0,09;4,03;-0,01;4,51;-0,07;4,43;-0,01;4,26;-0,09;4,16;
2334;27.05.2020;-5,24;1757,78;1694,6;37,84;6167,96;74,48;6067,76;375,14;25551,56;228,03;25009,87;202,85;11747,2;89,89;11519,77;-27,42;9856,91;-117,10;9673,15;92,15;4711,99;40,52;4614,41;334,04;18227,99;39,87;17736,86;-0,05;5;-0,05;4,93;-0,08;4,06;-0,01;4,02;-0,06;4,45;-0,02;4,41;-0,06;4,2;-0,02;4,14;
2335;28.05.2020;-35,13;1722,65;1699,32;66,08;6234,04;76,49;6144,25;207,23;25758,79;348,86;25358,73;65,94;11813,14;135,06;11654,83;109,14;9966,05;96,30;9769,45;72,10;4784,09;87,11;4701,52;186,03;18414,02;308,97;18045,83;-0,04;4,96;-0,02;4,91;-0,02;4,04;-0,02;4;0,01;4,46;0,00;4,41;-0,03;4,17;-0,01;4,13;
2336;29.05.2020;26,93;1749,58;1722,77;-15,25;6218,79;-84,09;6060,16;-275,99;25482,8;-327,06;25031,67;-83,16;11729,98;-79,09;11575,74;-21,52;9944,53;54,28;9823,73;-15,24;4768,85;-6,16;4695,36;-23,41;18390,61;103,48;18149,31;0,00;4,96;0,00;4,91;-0,01;4,03;-0,01;3,99;0,00;4,46;0,03;4,44;0,01;4,18;0,01;4,14;
2337;01.06.2020;-10,10;1739,48;1722,5;-39,45;6179,34;16,44;6076,6;26,03;25508,83;188,99;25220,66;;;;;;;;;13,18;4782,03;26,27;4721,63;140,68;18531,29;87,21;18236,52;-0,01;4,95;0,01;4,92;-0,02;4,01;-0,04;3,95;0,00;4,46;-0,04;4,4;-0,01;4,17;-0,03;4,11;
2338;02.06.2020;41,38;1780,86;1741,36;58,91;6238,25;88,45;6165,05;234,30;25743,13;303,08;25523,74;;12055,57;;11850,34;;9979,18;;9872,96;98,12;4880,15;73,65;4795,28;521,28;19052,57;332,26;18568,78;0,02;4,97;0,00;4,92;-0,04;3,97;-0,03;3,92;-0,05;4,41;-0,02;4,38;-0,04;4,13;-0,04;4,07;
2339;03.06.2020;5,72;1786,58;1755,73;156,45;6394,7;55,09;6220,14;594,62;26337,75;383,14;25906,88;451,84;12507,41;283,36;12133,7;204,67;10183,85;81,13;9954,09;146,30;5026,45;114,71;4909,99;589,24;19641,81;602,65;19171,43;-0,01;4,96;-0,01;4,91;-0,02;3,95;-0,02;3,9;0,01;4,42;-0,01;4,37;-0,03;4,1;-0,02;4,05;
2340;04.06.2020;61,37;1847,95;1794,38;7,87;6402,57;94,45;6314,59;46,35;26384,1;175,43;26082,31;50,83;12558,24;192,74;12326,44;20,06;10203,91;69,93;10024,02;26,30;5052,75;56,83;4966,82;206,81;19848,62;219,90;19391,33;0,03;4,99;-0,01;4,9;0,03;3,98;-0,01;3,89;0,04;4,46;0,04;4,41;0,05;4,15;0,02;4,07;
2341;05.06.2020;4,74;1852,69;1813,02;87,42;6489,99;26,85;6341,44;954,20;27338,3;754,49;26836,8;300,55;12858,79;233,75;12560,19;-13,54;10190,37;37,81;10061,83;146,90;5199,65;94,10;5060,92;349,45;20198,07;477,54;19868,87;0,00;4,99;0,02;4,92;-0,04;3,94;0,00;3,89;0,00;4,46;0,01;4,42;-0,04;4,11;-0,01;4,06;
2342;08.06.2020;3,97;1856,66;1811,96;21,85;6511,84;81,62;6423,06;241,91;27580,21;395,68;27232,48;54,34;12913,13;110,76;12670,95;-2,07;10188,3;20,22;10082,05;14,02;5213,67;76,28;5137,2;201,31;20399,38;181,26;20050,13;0,01;5;0,05;4,97;0,01;3,95;0,02;3,91;-0,01;4,45;0,00;4,42;0,00;4,11;0,01;4,07;
2343;09.06.2020;-10,37;1846,29;1817,06;-36,83;6475,01;-97,99;6325,07;-132,84;27447,37;-81,42;27151,06;-48,22;12864,91;-168,50;12502,45;18,34;10206,64;30,38;10112,43;-10,25;5203,42;-83,99;5053,21;-125,19;20274,19;-372,05;19678,08;0,00;5;0,00;4,97;0,01;3,96;0,00;3,91;0,01;4,46;0,00;4,42;0,03;4,14;0,01;4,08;
2344;10.06.2020;-33,96;1812,33;1754,16;-87,66;6387,35;-31,24;6293,83;-92,15;27355,22;-213,01;26938,05;-101,02;12763,89;-31,39;12471,06;11,62;10218,26;9,95;10122,38;-50,97;5152,45;-9,64;5043,57;-93,34;20180,85;15,98;19694,06;0,02;5,02;0,01;4,98;-0,02;3,94;-0,02;3,89;0,01;4,47;0,02;4,44;0,02;4,16;0,03;4,11;
2345;12.06.2020;-44,98;1767,35;1735,27;-203,06;6184,29;-300,63;5993,2;-1389,67;25965,55;-1859,64;25078,41;-591,26;12172,63;-642,40;11828,66;-304,36;9913,9;-398,49;9723,89;-211,66;4940,79;-284,40;4759,17;-1012,15;19168,7;-1140,59;18553,47;-0,02;5;-0,04;4,94;0,04;3,98;0,03;3,92;0,01;4,48;0,00;4,44;0,04;4,2;0,03;4,14;
2346;15.06.2020;44,35;1811,7;1765,17;-79,11;6105,18;-40,76;5952,44;-73,97;25891,58;-235,23;24843,18;-204,57;11968,06;-230,84;11597,82;-39,29;9874,61;-90,69;9633,2;-99,26;4841,53;-67,36;4691,81;-103,62;19065,08;-250,53;18302,94;-0,04;4,96;-0,03;4,91;-0,01;3,97;-0,02;3,9;-0,02;4,46;-0,03;4,41;-0,03;4,17;-0,03;4,11;
2347;16.06.2020;0,95;1812,65;1780,94;193,84;6299,02;112,26;6064,7;719,45;26611,03;968,52;25811,7;466,21;12434,27;534,98;12132,8;223,89;10098,5;236,05;9869,25;165,26;5006,79;195,75;4887,56;809,39;19874,47;993,56;19296,5;0,02;4,98;0,00;4,91;-0,01;3,96;-0,01;3,89;0,00;4,46;0,00;4,41;0,00;4,17;-0,01;4,1;
2348;17.06.2020;-8,52;1804,13;1780,45;10,72;6309,74;168,54;6233,24;-210,96;26400,07;256,71;26068,41;-2,04;12432,23;155,37;12288,17;119,55;10218,05;205,70;10074,95;20,05;5026,84;65,01;4952,57;1,65;19876,12;190,89;19487,39;0,01;4,99;0,03;4,94;0,03;3,99;0,05;3,94;0,02;4,48;0,03;4,44;0,02;4,19;0,04;4,14;
2349;18.06.2020;5,10;1809,23;1791,68;-24,78;6284,96;-48,36;6184,88;-245,87;26154,2;-219,88;25848,53;51,61;12483,84;-98,50;12189,67;0,54;10218,59;56,73;10131,68;-9,66;5017,18;-43,97;4908,6;-60,86;19815,26;-155,35;19332,04;0,00;4,99;-0,02;4,92;-0,01;3,98;0,01;3,95;-0,01;4,47;0,01;4,45;0,00;4,19;0,02;4,16;
2350;19.06.2020;-2,04;1807,19;1786,99;34,85;6319,81;39,19;6224,07;297,24;26451,44;-88,87;25759,66;-36,69;12447,15;129,52;12319,19;72,87;10291,46;68,78;10200,46;23,29;5040,47;70,85;4979,45;-74,74;19740,52;240,35;19572,39;-0,05;4,94;-0,01;4,91;0,02;4;0,00;3,95;0,00;4,47;-0,01;4,44;0,01;4,2;0,01;4,17;
2351;22.06.2020;40,14;1847,33;1806,21;-10,77;6309,04;1,46;6225,53;-391,63;26059,81;-91,98;25667,68;-47,78;12399,37;-147,07;12172,12;-18,52;10272,94;-55,60;10144,86;-34,07;5006,4;-77,39;4902,06;-55,75;19684,77;-261,89;19310,5;0,01;4,95;0,00;4,91;0,00;4;-0,01;3,94;0,00;4,47;0,00;4,44;0,00;4,2;-0,01;4,16;
2352;23.06.2020;-10,44;1836,89;1784,23;33,15;6342,19;19,09;6244,62;255,16;26314,97;438,29;26105,97;216,75;12616,12;159,98;12332,1;-7,12;10265,82;35,95;10180,81;39,91;5046,31;60,54;4962,6;199,96;19884,73;240,70;19551,2;-0,02;4,93;-0,03;4,88;-0,04;3,96;-0,03;3,91;-0,01;4,46;-0,01;4,43;-0,03;4,17;-0,02;4,14;
2353;24.06.2020;-38,09;1798,8;1759,21;-22,07;6320,12;-120,93;6123,69;-322,01;25992,96;-809,24;25296,73;-126,88;12489,24;-238,16;12093,94;-49,30;10216,52;-158,82;10021,99;-42,27;5004,04;-91,24;4871,36;21,87;19906,6;-388,22;19162,98;0,01;4,94;0,03;4,91;0,00;3,96;0,01;3,92;0,00;4,46;0,01;4,44;0,01;4,18;0,02;4,16;
2354;25.06.2020;1,69;1800,49;1759,37;-157,68;6162,44;-94,44;6029,25;-223,35;25769,61;-86,94;25209,79;-252,78;12236,46;-136,63;11957,31;-126,69;10089,83;-96,03;9925,96;-62,08;4941,96;-76,31;4795,05;-587,26;19319,34;-284,60;18878,38;0,02;4,96;0,00;4,91;0,03;3,99;0,03;3,95;0,01;4,47;0,01;4,45;0,03;4,21;0,01;4,17;
2355;26.06.2020;-29,28;1771,21;1750,91;99,69;6262,13;117,89;6147,14;-127,92;25641,69;-238,76;24971,03;110,99;12347,45;103,58;12060,89;82,32;10172,15;92,24;10018,2;72,87;5014,83;113,10;4908,15;229,85;19549,19;245,98;19124,36;-0,01;4,95;-0,01;4,9;0,00;3,99;0,01;3,96;0,01;4,48;0,00;4,45;0,00;4,21;0,01;4,18;
2356;29.06.2020;5,86;1777,07;1754,41;-10,17;6251,96;-24,19;6122,95;-40,54;25601,15;125,13;25096,16;-49,77;12297,68;-15,63;12045,26;-91,30;10080,85;-13,94;10004,26;-37,20;4977,63;-40,82;4867,33;-7,86;19541,33;-11,77;19112,59;-0,03;4,92;-0,04;4,86;0,00;3,99;0,00;3,96;-0,01;4,47;0,00;4,45;0,00;4,21;-0,02;4,16;
2357;30.06.2020;-2,28;1774,79;1739,93;-14,45;6237,51;24,03;6146,98;304,23;25905,38;378,98;25475,14;52,67;12350,35;142,83;12188,09;-3,62;10077,23;-3,44;10000,82;-10,28;4967,35;34,63;4901,96;-0,87;19540,46;110,88;19223,47;-0,01;4,91;0,01;4,87;0,00;3,99;-0,02;3,94;0,00;4,47;-0,01;4,44;-0,01;4,2;0,00;4,16;
2358;01.07.2020;34,95;1809,74;1778,45;-35,56;6201,95;-62,50;6084,48;113,93;26019,31;238,47;25713,61;41,37;12391,72;-92,98;12095,11;64,99;10142,22;-9,33;9991,49;-3,98;4963,37;-50,59;4851,37;-85,61;19454,85;-210,10;19013,37;0,06;4,97;0,02;4,89;0,00;3,99;0,01;3,95;0,01;4,48;-0,01;4,43;0,01;4,21;0,01;4,17;
2359;02.07.2020;2,48;1812,22;1796,23;56,65;6258,6;73,48;6157,96;185,10;26204,41;64,51;25778,12;266,45;12658,17;275,61;12370,72;45,34;10187,56;121,54;10113,03;109,34;5072,71;105,29;4956,66;520,54;19975,39;468,95;19482,32;0,00;4,97;0,05;4,94;-0,01;3,98;0,00;3,95;0,00;4,48;0,03;4,46;0,00;4,21;0,02;4,19;
2360;03.07.2020;21,55;1833,77;1808,34;4,11;6262,71;-20,87;6137,09;;;;;-8,19;12649,98;105,41;12476,13;22,59;10210,15;-2,78;10110,25;-10,20;5062,51;25,58;4982,24;-6,28;19969,11;149,32;19631,64;-0,01;4,96;0,00;4,94;0,01;3,99;0,01;3,96;-0,01;4,47;-0,01;4,45;0,00;4,21;0,00;4,19;
2361;06.07.2020;-17,31;1816,46;1794,61;41,48;6304,19;20,21;6157,3;;26297,53;;25996,08;192,61;12842,59;179,08;12655,21;58,04;10268,19;87,13;10197,38;59,21;5121,72;76,83;5059,07;253,60;20222,71;296,80;19928,44;0,00;4,96;-0,02;4,92;-0,02;3,97;-0,02;3,94;0,01;4,48;0,01;4,46;0,00;4,21;-0,01;4,18;
2362;07.07.2020;-18,58;1797,88;1780,87;-18,25;6285,94;22,67;6179,97;-122,60;26174,93;-129,50;25866,58;-181,47;12661,12;-130,03;12525,18;-39,33;10228,86;-39,86;10157,52;-65,20;5056,52;-50,04;5009,03;-157,17;20065,54;-83,40;19845,04;0,03;4,99;0,01;4,93;0,00;3,97;0,00;3,94;0,00;4,48;0,00;4,46;0,01;4,22;0,00;4,18;
2363;08.07.2020;4,43;1802,31;1789,08;-77,51;6208,43;-35,45;6144,52;-65,44;26109,49;-50,33;25816,25;9,07;12670,19;-61,96;12463,22;-4,79;10224,07;-12,13;10145,39;-16,00;5040,52;-39,20;4969,83;35,64;20101,18;2,48;19847,52;0,00;4,99;0,03;4,96;0,01;3,98;0,01;3,95;0,01;4,49;0,01;4,47;0,00;4,22;0,02;4,2;
2364;09.07.2020;-5,04;1797,27;1772,5;-31,59;6176,84;-104,26;6040,26;-6,21;26103,28;-292,74;25523,51;39,49;12709,68;-4,06;12459,16;41,76;10265,83;-27,74;10117,65;-25,67;5014,85;-58,27;4911,56;-93,36;20007,82;-345,06;19502,46;0,01;5;0,01;4,97;-0,02;3,96;-0,02;3,93;-0,01;4,48;-0,01;4,46;0,00;4,22;-0,01;4,19;
2365;10.07.2020;17,20;1814,47;1799,91;-68,64;6108,2;-37,07;6003,19;-1,96;26101,32;113,99;25637,5;-59,69;12649,99;-42,47;12416,69;-23,45;10242,38;-4,16;10113,49;-40,48;4974,37;-29,06;4882,5;-237,47;19770,35;-107,71;19394,75;0,01;5,01;0,01;4,98;0,02;3,98;0,01;3,94;0,00;4,48;0,00;4,46;0,00;4,22;0,01;4,2;
2366;13.07.2020;-16,07;1798,4;1763,64;79,13;6187,33;92,22;6095,41;537,77;26639,09;406,73;26044,23;186,42;12836,41;272,25;12688,94;61,66;10304,04;106,84;10220,33;86,06;5060,43;97,62;4980,12;296,69;20067,04;340,19;19734,94;-0,01;5;-0,01;4,97;-0,02;3,96;0,00;3,94;0,02;4,5;0,00;4,46;-0,01;4,21;-0,01;4,19;
2367;14.07.2020;0,18;1798,58;1779,98;-7,58;6179,75;-2,18;6093,23;51,43;26690,52;-49,25;25994,98;-138,50;12697,91;-153,04;12535,9;-44,54;10259,5;-102,69;10117,64;-52,97;5007,46;-38,39;4941,73;-167,23;19899,81;-57,64;19677,3;-0,02;4,98;-0,06;4,91;0,01;3,97;-0,02;3,92;0,00;4,5;0,01;4,47;0,01;4,22;-0,02;4,17;
2368;15.07.2020;0,60;1799,18;1780,17;143,80;6323,55;86,52;6179,75;380,81;27071,33;697,50;26692,48;301,93;12999,84;237,54;12773,44;241,84;10501,34;212,78;10330,42;137,87;5145,33;97,46;5039,19;461,68;20361,49;304,74;19982,04;-0,03;4,95;0,01;4,92;-0,04;3,93;-0,02;3,9;-0,02;4,48;0,00;4,47;-0,03;4,19;-0,03;4,14;
2369;16.07.2020;1,52;1800,7;1785,44;-26,77;6296,78;47,58;6227,33;-192,17;26879,16;-102,47;26590,01;-80,61;12919,23;32,03;12805,47;-67,91;10433,43;26,28;10356,7;-40,21;5105,12;9,13;5048,32;27,22;20388,71;196,76;20178,8;0,00;4,95;0,01;4,93;0,02;3,95;0,01;3,91;0,02;4,5;0,00;4,47;-0,02;4,17;0,00;4,14;
2370;17.07.2020;39,90;1840,6;1789,04;-3,10;6293,68;2,68;6230,01;-70,73;26808,43;29,87;26619,88;35,02;12954,25;64,80;12870,27;-2,54;10430,89;14,02;10370,72;-13,99;5091,13;-3,25;5045,07;38,33;20427,04;85,53;20264,33;0,00;4,95;-0,03;4,9;-0,01;3,94;0,00;3,91;-0,01;4,49;0,00;4,47;0,01;4,18;0,02;4,16;
2371;20.07.2020;43,62;1884,22;1840,87;3,96;6297,64;-7,86;6222,15;-43,41;26765,02;-115,68;26504,2;109,44;13063,69;-58,55;12811,72;60,20;10491,09;-29,20;10341,52;9,66;5100,79;-29,96;5015,11;252,06;20679,1;-46,84;20217,49;-0,01;4,94;0,00;4,9;-0,01;3,93;-0,02;3,89;0,00;4,49;-0,02;4,45;0,00;4,18;-0,02;4,14;
2372;21.07.2020;-37,22;1847;1830,61;18,04;6315,68;31,75;6253,9;260,36;27025,38;262,02;26766,22;250,21;13313,9;335,58;13147,3;44,24;10535,33;80,31;10421,83;72,19;5172,98;82,31;5097,42;454,33;21133,43;485,59;20703,08;0,00;4,94;0,00;4,9;-0,03;3,9;-0,05;3,84;-0,03;4,46;-0,02;4,43;-0,03;4,15;-0,03;4,11;
