ID;WIG20_MAX;WIG20_MIN;FTSE 100_Max;FTSE 100_Min;Dow Jones_Max;Dow Jones_Min;DAX_Max;DAX_Min;SMI_Max;SMI_Min;CAC40_Max;CAC40_Min;FTSE MIB_Max;FTSE MIB_Min;GBP/PLN_Max;GBP/PLN_Min;USD/PLN_Max;USD/PLN_Min;EUR/PLN_Max;EUR/PLN_Min;CHF/PLN_Max;CHF/PLN_Min
2508;2529,86;2507,24;5947,85;5918,57;13264,41;13147,19;7618,62;7561,96;6969,51;6913,68;3659,1;3633,35;15926,56;15712,93;5,0667;5,0304;3,1387;3,1167;4,1015;4,0791;3,395;3,3616
2509;2528,28;2502,27;5948,5;5915,91;13329,44;13227,44;7626,4;7590,18;7000,6;6957,06;3652,04;3636,02;15786,04;15575,57;5,0786;5,0382;3,1478;3,1177;4,1026;4,0759;3,3916;3,3607
2510;2512,64;2478,83;5937,93;5908,32;13306,57;13170,34;7596,9;7518,74;6986,93;6940,23;3648,93;3609;15611,97;15262,44;5,1121;5,0491;3,1786;3,1363;4,114;4,0751;3,407;3,3936
2511;2476,53;2448,64;5923,97;5891,33;13195,35;13139,08;7536,6;7457,4;6948,6;6897,71;3614,46;3575,53;15426,99;15104,13;5,133;5,0916;3,2021;3,1687;4,1292;4,0982;3,4211;3,4025
2512;2484,23;2450,74;5923,11;5889,92;13157,28;13072,87;7553,05;7487,64;6940,77;6898,05;3622,36;3590,12;15899,6;15567,04;5,1419;5,0981;3,2051;3,177;4,1459;4,1108;3,4297;3,3916
2513;2486,42;2461,77;5923,91;5889,65;13076,88;13007,84;7554,51;7461,19;6912,16;6861,29;3621,45;3585,33;16105,41;15632,34;5,1225;5,0578;3,1903;3,144;4,1389;4,1076;3,4219;3,3849
2514;2481,51;2457,74;5902,66;5869,04;13089,11;12923,44;7482,28;7428,7;6876,52;6834,22;3607,1;3575,1;16214,47;15872,08;5,0868;5,057;3,1588;3,14;4,1388;4,1101;3,4114;3,394
2515;2466,85;2436,62;5885,36;5852,88;13022,51;12940,07;7466,25;7417,3;6872,92;6839,51;3596,9;3563,02;16074,42;15862,34;5,1037;5,0656;3,169;3,1465;4,1403;4,1186;3,4261;3,3898
2516;2447,09;2419,92;5902;5859,56;13087,32;12959,42;7487,89;7419,3;6874,04;6827,16;3603,05;3563,29;16106,54;15837,92;5,1031;5,0313;3,1762;3,1369;4,1399;4,0865;3,4253;3,385
2517;2421,54;2404,34;5904,39;5860,27;13053,74;12988,68;7442,6;7398,22;6848,2;6815,31;3584,73;3557,28;15939,99;15808,24;5,0784;5,0304;3,1677;3,1339;4,1158;4,0767;3,4157;3,3881
2518;2424,47;2410,79;5883,98;5803,28;13062,56;12961,92;7416,52;7377,09;6829,49;6782,2;3568,94;3532,77;15887,99;15554,16;5,0857;5,0359;3,174;3,1388;4,1147;4,0807;3,4189;3,3924
2519;2407,42;2389,72;5808,34;5755,23;12989,1;12765,32;7351,48;7265,44;6756,74;6699,53;3519,72;3479,16;15481,7;15256,65;5,1006;5,0604;3,1932;3,159;4,1159;4,0875;3,4222;3,3877
2520;2423,98;2400,09;5823,18;5786,72;12980,19;12868,26;7361,55;7307,3;6724,74;6696,88;3530,79;3491,06;15687,35;15407,07;5,0909;5,0405;3,172;3,1444;4,1083;4,0834;3,4129;3,3956
2521;2413,28;2388,54;5819,14;5773,86;13008,45;12900,17;7312,86;7273,57;6714,36;6676,88;3522,02;3494,27;15648,77;15506,25;5,0908;5,0523;3,1791;3,1542;4,1198;4,0892;3,4226;3,3981
2522;2398,39;2370,15;5830,53;5781,43;13011,45;12832,98;7311,55;7219,55;6724,48;6673,97;3528,8;3481,65;15656,07;15431,19;5,102;5,0637;3,2;3,1585;4,1258;4,0946;3,4248;3,3989
2523;2392,36;2374,31;5796,47;5752,03;;;7253,02;7205,2;6687,54;6646,69;3499,62;3480,99;15570,1;15405,79;5,1402;5,067;3,2122;3,1784;4,1346;4,0952;3,4329;3,4057
2524;2404,31;2381,43;5760,12;5727,86;12845,99;12786,13;7194,79;7139,99;6645,24;6601,49;3483,99;3444,55;15431,55;15182,5;5,1546;5,1013;3,2364;3,2;4,1358;4,1053;3,4354;3,407
2525;2407,14;2389,52;5751,82;5706,7;12808,56;12701,07;7186,61;7092,23;6628,93;6585,25;3463,77;3415,66;15303,72;15129,86;5,156;5,1024;3,2386;3,205;4,1439;4,1074;3,439;3,4188
2526;2409,8;2377,8;5739,74;5605,59;12796,19;12590,23;7130,87;7007,21;6638,89;6537,14;3444,09;3369,53;15308,96;14941,77;5,1939;5,1169;3,267;3,2167;4,1647;4,1206;3,456;3,4351
2527;2383,53;2367,74;5682,68;5605,59;12604,17;12471,49;7059,83;6950,53;6574,44;6508,52;3392,53;3341,52;15198,51;14855,79;5,2111;5,1383;3,2761;3,239;4,1775;4,1391;3,4682;3,4388
2528;2382,29;2354,76;5722,01;5674,26;12600,59;12496,56;7079,22;7021,62;6643,17;6571,55;3400,52;3374,47;15269,12;15121,71;5,2036;5,139;3,2826;3,2385;4,183;4,1417;3,4747;3,4527
2529;2383,38;2349,43;5786,25;5719,61;12797,73;12542,68;7182,81;7084,63;6713,36;6670,38;3436,26;3394,73;15410,39;15190,59;5,2342;5,1693;3,294;3,2576;4,1904;4,1596;3,4808;3,4436
2530;2354,3;2325,13;5786,25;5710,99;12898,25;12748,51;7185,29;7074,87;6733,44;6659,55;3434,27;3374,1;15360,65;14972,56;5,2606;5,1869;3,3088;3,2687;4,1951;4,1529;3,4834;3,4337
2531;2343,61;2318,8;5795,25;5762,01;12861,28;12783;7196;7138,17;6725,62;6690,41;3428,5;3403,97;15264,46;15073,23;5,2149;5,1805;3,2822;3,2583;4,1751;4,1457;3,4629;3,4359
2532;2333,16;2306,35;5786,43;5715,23;12890,19;12743,39;7222,87;7064,34;6724,15;6663,95;3432,94;3374,08;15243,53;14964,7;5,2405;5,1916;3,2884;3,2548;4,177;4,1479;3,4646;3,4179
2533;2338,06;2317,51;5824,36;5770,7;12980,23;12811,24;7287;7184,18;6742,36;6702,4;3440,77;3400,24;15393,02;15091,56;5,2378;5,1676;3,278;3,2338;4,1745;4,1285;3,4631;3,3918
2534;2353,23;2321,61;5921,78;5789,43;13228,32;12876,6;7434,96;7226,6;6803,03;6697,63;3515,87;3409,59;15811,38;15288,18;5,2018;5,1103;3,2507;3,1864;4,1521;4,1015;3,4428;3,3972
2535;2350,98;2337,84;5885,16;5839,06;13290,75;13112,9;7388,98;7319,73;6749,5;6701,9;3480,5;3446,71;15692,09;15522,5;5,1661;5,1243;3,2294;3,2065;4,132;4,103;3,4222;3,3952
2536;2348,04;2321,85;5868,55;5825,55;13140,58;13038,71;7337,47;7304,45;6710,12;6679,79;3473,57;3448,5;15701,72;15467,48;5,1613;5,1203;3,2301;3,1958;4,128;4,0987;3,4225;3,3891
2537;2345,99;2316;5890,11;5844,3;13289,45;13076,57;7391,04;7314,68;6704,12;6654,32;3502,64;3457,93;15892,01;15681,19;5,1539;5,1067;3,2097;3,1755;4,1242;4,0928;3,4204;3,4075
2538;2341,79;2313,42;5866,67;5782,7;13189,08;13052,07;7347,51;7260,63;6644,99;6595,13;3484,78;3429,27;15714,75;15539,71;5,1553;5,1062;3,1955;3,17;4,1435;4,1191;3,4324;3,4084
2539;2327,47;2315,31;5852,17;5794,92;;;7292,83;7239,04;6649,11;6600,94;3461,97;3414,97;15530,66;15408,19;5,1614;5,1073;3,2199;3,1764;4,1557;4,12;3,4392;3,4071
2540;2321,53;2311,12;5812,67;5763,51;;;7225,32;7171,96;6606,79;6581,67;3421,34;3394,89;15492,42;15262,94;5,1776;5,1267;3,2211;3,1816;4,1591;4,1211;3,4411;3,4057
2541;2327,2;2303,33;5817,94;5753,31;13151,72;13040,17;7257,37;7147,51;6613,62;6566,63;3446,74;3382,36;15636,86;15322,8;5,1997;5,1266;3,224;3,1882;4,174;4,1201;3,4511;3,4144
2542;2330,58;2314,97;5840,57;5802,22;13164,52;13039,86;7256,22;7181,45;6644,64;6604,21;3457,3;3408,93;15841,34;15528,47;5,1813;5,1075;3,2134;3,1746;4,1669;4,1305;3,4455;3,3991
2543;2326,95;2304,3;5823,24;5776,64;13155,21;13063,63;7216,13;7120,68;6640,66;6598,52;3433,76;3388,71;15771,68;15408,24;5,154;5,053;3,2131;3,17;4,1673;4,1162;3,4463;3,3814
2544;2351,99;2310,25;5893,43;5788,96;13344,9;13083,28;7343,6;7153,8;6745,22;6615,26;3492,02;3391,3;15923,34;15499,26;5,0975;5,019;3,1941;3,1349;4,145;4,0954;3,427;3,3821
2545;2361,73;2344,65;5911,03;5869,88;13368,55;13235,15;7390,1;7313,24;6775,65;6738,02;3519,05;3475,82;16024,3;15726,38;5,0656;5,0209;3,157;3,1329;4,1186;4,0943;3,4022;3,3812
2546;2397,19;2350,25;5919,73;5892,23;13545,49;13312,22;7430,12;7363,5;6797,74;6754,99;3537,92;3496,76;16196,88;15848,26;5,0662;5,0199;3,1564;3,1288;4,1172;4,0878;3,4064;3,3738
2547;2406,79;2382,06;5928,27;5896,49;13588,73;13510,93;7447,81;7389,01;6789,76;6742,21;3542,58;3508,4;16280,95;15990,08;5,0701;5,0181;3,1407;3,1133;4,1159;4,0831;3,4042;3,368
2548;2398,28;2373,23;5915,59;5868,68;13561,65;13468,9;7399,99;7367,59;6789,75;6754,44;3530,79;3494,35;16234,09;15969,57;5,0755;5,0149;3,1398;3,11;4,1189;4,0752;3,4046;3,368
2549;2400,73;2384,86;5878,09;5805,61;13556,37;13423,76;7387,78;7293,9;6777,77;6723,34;3500,94;3428,97;15985,16;15612,07;5,083;5,0263;3,161;3,121;4,0972;4,0732;3,3905;3,353
2550;2382,07;2367,3;5827,87;5786,03;13437,66;13325,93;7302,23;7237,4;6709,13;6667,12;3439,52;3387,76;15716,5;15500,12;5,1012;5,0459;3,1797;3,1415;4,1057;4,0754;3,3969;3,3712
2551;2393,19;2370,33;5829,75;5793,32;13401,32;13296,43;7291,24;7232,42;6673,37;6632,11;3419;3389,08;15701,22;15511,94;5,105;5,0478;3,1709;3,1448;4,1167;4,0764;3,4049;3,373
2552;2403,38;2383,67;5846,3;5766,69;13428,49;13326,12;7305,46;7182,31;6671,43;6608,93;3423,98;3351,44;15690,41;15305,52;5,11;5,0585;3,194;3,1541;4,1027;4,0785;3,3984;3,3531
2553;2392,33;2364,07;5810,52;5776,71;13478,83;13327,62;7245,17;7201,09;6650,55;6624,59;3387,38;3365,87;15530,8;15377,71;5,0994;5,0495;3,1841;3,1562;4,1026;4,0628;3,3908;3,339
2554;2404,61;2373,74;5856,42;5795,18;13592,33;13473,31;7308,13;7221,5;6688,55;6649,1;3427,42;3377,92;15716,88;15434,82;5,0782;5,0054;3,1742;3,12;4,0894;4,0523;3,3794;3,3449
2555;2407,66;2390,59;5871,02;5818,76;13610,38;13552,09;7341,28;7286,24;6665,86;6631,99;3429,86;3404,97;15738,51;15559,27;5,0732;5,0143;3,159;3,1225;4,0916;4,0546;3,3809;3,3434
2556;2411,07;2374,77;5885,57;5827,61;13661,87;13568,75;7409,78;7312,79;6680,48;6629,31;3461,84;3410,98;15903,89;15523,3;5,102;5,0242;3,1493;3,1058;4,0985;4,0537;3,3828;3,3541
2557;2400,63;2370,18;5854,16;5803,22;13594,33;13495,18;7374,86;7283,48;6636,26;6599,55;3432,44;3387,48;15658,66;15415,35;5,1037;5,0627;3,168;3,1285;4,0964;4,0674;3,3822;3,3615
2558;2407,4;2379,68;5832,48;5785;13536,27;13439,12;7339,33;7272,06;6615,03;6589,61;3420,74;3387,95;15623,45;15404,84;5,1532;5,0728;3,2007;3,1555;4,128;4,0728;3,4116;3,3786
2559;2416,45;2394,16;5840,36;5781,42;13567,06;13424,92;7373,15;7266,11;6638,12;6576,5;3450,8;3392,37;15711,99;15356,15;5,1641;5,1056;3,1916;3,1622;4,1277;4,0887;3,4138;3,3713
2560;2399,93;2357,28;5843,54;5738,59;13598,25;13437,66;7339,2;7225,29;6610,99;6501,4;3438,93;3348,62;15523,1;15056,38;5,1871;5,0985;3,2156;3,1558;4,1214;4,0807;3,4118;3,3788
2561;2382,92;2360,85;5807,82;5740,52;13487,66;13367,27;7337,17;7215,95;6570,29;6495,88;3459,58;3354,82;15568,33;15095,84;5,203;5,1191;3,2089;3,1609;4,1402;4,0889;3,4206;3,3956
2562;2375,96;2353,07;5804,09;5762,98;13522,83;13413,47;7324,97;7268,69;6571,98;6541,95;3447,46;3421,31;15554,04;15354,85;5,2463;5,1679;3,2304;3,1822;4,162;4,1115;3,4443;3,4071
2563;2358,18;2346,97;5859,71;5751,35;13480,37;13406,91;7362,98;7255,77;6585,08;6529,26;3472,71;3414,84;15779,99;15330,14;5,2386;5,174;3,2357;3,1958;4,1652;4,1235;3,4455;3,4013
2564;2386,63;2364,67;5869,17;5828,34;13620,21;13457,25;7438,89;7369,39;6620,1;6582;3520,29;3474,09;15980,38;15624,92;5,2315;5,1614;3,2209;3,1796;4,1571;4,1197;3,4409;3,4013
2565;2376,91;2355,86;5852,62;5806,09;13601,9;13521,68;7440,49;7388,2;6610,67;6573,09;3514,07;3483,54;15923,32;15719,66;5,2302;5,1547;3,2233;3,173;4,1656;4,1167;3,4501;3,3939
2566;2395,73;2372,93;5887,57;5838,86;13647,1;13571,53;7478,53;7391,06;6607,07;6567,34;3540,88;3504,61;16065,05;15848,85;5,2033;5,1444;3,2064;3,16;4,1584;4,114;3,437;3,4134
2567;2399,71;2378,6;5888,48;5824,36;13599,02;13503;7390,46;7313,14;6567,06;6530,75;3520,94;3486,36;16046,35;15734,35;5,2268;5,1391;3,2298;3,1672;4,1839;4,1318;3,4634;3,38
2568;2422,1;2401,55;5894,39;5861,01;13626,48;13556,74;7396,12;7326,24;6570,72;6536,94;3540,32;3503,73;16250,17;15958,41;5,1736;5,0948;3,1874;3,1335;4,1577;4,098;3,4363;3,3624
2569;2405,41;2386,71;5893,52;5837,52;13582,12;13517,81;7375;7304,25;6549,47;6521,13;3538,45;3500,34;16394,45;16042,61;5,1469;5,0688;3,164;3,1194;4,1311;4,0918;3,4111;3,3265
2570;2420,76;2400,96;5915,68;5883,22;13593,15;13526,67;7414,22;7382,47;6576,24;6537,6;3573,98;3552,63;16572,16;16403,39;5,0972;5,0036;3,1377;3,0837;4,1144;4,0469;3,3827;3,3212
2571;2424,09;2396,47;5932,62;5819,92;13653,24;13533,94;7446,47;7388,79;6581,04;6543,74;3588,02;3555,67;16694,79;16493,1;5,0678;5,0038;3,1382;3,084;4,0772;4,0418;3,3563;3,338
2572;2353,51;2330,83;5826,57;5770,26;13573,33;13325,11;7353,22;7280,23;6520,21;6478,01;3540,93;3494,11;16467,07;16119,2;5,1487;5,0486;3,1895;3,1257;4,125;4,0576;3,4043;3,3593
2573;2364,05;2338,28;5821,24;5757,58;13373,62;13317,52;7410,36;7307,48;6531,94;6478,17;3575,41;3525,88;16504,54;16200,97;5,1396;5,0748;3,1913;3,1522;4,1122;4,0633;3,403;3,3662
2574;2352,88;2318,89;5796,56;5764,22;13354,34;13253,21;7313,48;7186,63;6505,62;6470,43;3537,44;3477,37;16243,23;15842,76;5,1645;5,0797;3,2264;3,161;4,1199;4,0633;3,4133;3,3757
2575;2338,44;2318,2;5806,79;5777,07;13324,1;13251,39;7233,92;7203,65;6547,77;6505,9;3528,02;3503,48;16159,92;15975,4;5,1597;5,1094;3,2292;3,1901;4,1279;4,0848;3,4153;3,3749
2576;2325,94;2299,28;5807,57;5772,87;13320,27;13266,22;7248,51;7182,6;6561,56;6523,61;3561,91;3515,23;16195,24;15899,94;5,2149;5,1074;3,2712;3,1914;4,1362;4,0858;3,4332;3,4087
2577;2300,52;2266,88;5785,98;5657,86;13294,13;13045,08;7172,32;6977,86;6532,59;6442,95;3509,88;3411,51;15788,56;15141,2;5,292;5,1844;3,3241;3,2553;4,1933;4,1108;3,4806;3,4611
2578;2269,55;2244,78;5675,91;5634,88;13095,91;13018,74;7003,53;6892,86;6435,63;6362,36;3426,39;3372,8;15311,08;15021,56;5,3506;5,2595;3,3715;3,3082;4,2237;4,1677;3,5152;3,4751
2579;2268,78;2247,56;5758,41;5658,34;13092,39;12977,09;7015,71;6920;6439,17;6355,83;3457,65;3397,79;15383,41;15185,65;5,3117;5,2563;3,3432;3,3079;4,2027;4,1739;3,501;3,458
2580;2282,64;2260,06;5758,41;5701,06;;;7016,31;6944,25;6438,93;6375,69;3453,71;3394,03;15275,2;15040,03;5,3148;5,2404;3,3414;3,3027;4,2052;4,1531;3,5021;3,4618
2581;2267,15;2233,08;5763,77;5707,99;13151,87;13002,64;7011,45;6889,79;6432,93;6355,96;3433,78;3371,74;15124,98;14773,16;5,314;5,2399;3,364;3,3028;4,2074;4,1576;3,5042;3,457
2582;2246,02;2224,38;5743,53;5705,65;13101,37;12978,91;6978,5;6871;6413,42;6368,72;3414,04;3372,16;15001,62;14722,33;5,3285;5,2485;3,365;3,3149;4,2125;4,1593;3,5088;3,3884
2583;2260,22;2235,53;5775,76;5739,23;13144,81;13081,27;7029,8;6945,71;6437,08;6414,81;3434,12;3403,42;15075,92;14880,82;5,2877;5,1559;3,3374;3,2577;4,1817;4,0952;3,4821;3,3884
2584;2263,87;2250,21;5779,49;5749,75;13147,32;13081,12;7031,16;6976,01;6473,2;6420,91;3455,66;3421,05;15081,1;14905,22;5,1915;5,1372;3,2801;3,256;4,1225;4,0708;3,4334;3,3844
2585;2294,6;2274,55;;;13176,17;13115,46;7049,48;6946,08;6493,38;6452,44;3462,83;3414,69;15059,18;14801,1;5,1867;5,1314;3,2738;3,2469;4,1018;4,0659;3,4158;3,3918
2586;2289,38;2263,98;5791,39;5739,41;13175,51;13027,2;6990,07;6885,98;6483,68;6443,11;3442,33;3396,81;14959,11;14709,34;5,2096;5,1403;3,2905;3,2466;4,1147;4,0732;3,4276;3,3751
2587;2291,95;2265,42;5809,26;5764,02;13171,37;13046,46;7080,74;6923,07;6513,39;6435,57;3495,8;3415,35;15335,08;14855,09;5,1837;5,1301;3,2653;3,2266;4,1018;4,0549;3,4145;3,3713
2588;2295,14;2273,59;5857,52;5771,22;13205,06;13120,34;7051,77;7005,26;6497,26;6467,56;3500,54;3461,65;15358,98;15118,42;5,1834;5,1413;3,2827;3,2449;4,0884;4,0586;3,405;3,3713
2589;2313,24;2297,6;5872,59;5824,37;13330,76;13186,6;7105,43;7041,73;6534;6496,45;3523,85;3491,79;15348,8;15044,33;5,19;5,1252;3,2965;3,2473;4,0903;4,0504;3,4055;3,3728
2590;2301,37;2280,76;5857,5;5802,91;13276,15;13230,06;7086,22;7008,97;6532,55;6498,21;3505,6;3458,93;15345,58;14762,89;5,201;5,1486;3,3107;3,2777;4,0816;4,0525;3,3994;3,3632
2591;2351,85;2311,67;5854,72;5834,39;13281,32;13244,85;7041,11;7000,85;6554,12;6519,69;3501,91;3475,39;15223,72;15004,72;5,2096;5,145;3,319;3,27;4,086;4,0404;3,4031;3,3651
2592;2351,03;2324,91;5846,7;5811,31;13269,35;13145,85;7001,4;6929,43;6528,71;6469,12;3480,49;3438,17;14952,9;14628,08;5,2338;5,1457;3,3352;3,27;4,0961;4,0414;3,4108;3,3834
2593;2331,65;2312,59;5876,22;5831,88;13223,01;13142,1;6995,03;6939,5;6509,71;6479,41;3459,26;3432,15;14677,5;14579,14;5,2087;5,1676;3,3212;3,29;4,0959;4,0654;3,4106;3,3814
2594;2335,5;2298,32;5852,79;5813,63;13205,01;13112,94;6976,31;6882,03;6493,67;6455,78;3453,57;3410,94;14701,81;14477,36;5,2184;5,1784;3,3286;3,2971;4,1041;4,0627;3,4184;3,3656
2595;2326,61;2301,64;5858,56;5827,71;13208,22;13094,96;6955,38;6891,9;6496,66;6467,89;3442,24;3413,51;14630,34;14434,11;5,2175;5,138;3,3405;3,2872;4,1018;4,0431;3,4167;3,3675
2596;2322,95;2270,22;5860,16;5828,44;13200,23;13125,09;6989,15;6891,49;6524,55;6475,99;3464,29;3421,6;14789,01;14471,37;5,1814;5,1227;3,3154;3,2687;4,0756;4,0444;3,393;3,3698
2597;2269,33;2247,82;5845,92;5801,08;13202,65;13115,24;6966,15;6907,29;6469,27;6426,64;3452,49;3420,82;14713,94;14469,92;5,2026;5,1112;3,3207;3,2712;4,1104;4,0496;3,4229;3,3495
2598;2273,33;2250,33;5841,24;5785,01;13215,97;13118,42;6979,63;6902,86;6477,52;6428,04;3453,28;3398,59;14718;14260,16;5,1431;5,0616;3,2871;3,2441;4,0817;4,0248;3,3962;3,34
2599;2261,97;2223,2;5837,61;5767,1;13187,28;13099,72;6943,32;6845,88;6486,22;6427,62;3416,31;3358,2;14405,5;13973,22;5,1435;5,0538;3,2906;3,242;4,0777;4,0141;3,3946;3,3679
2600;2229,01;2173,58;5794,01;5662,3;13133,18;12884,82;6876,74;6621,36;6469,19;6415,59;3374,19;3238,4;14124,89;13204,91;5,2485;5,1164;3,3818;3,273;4,1189;4,0478;3,4296;3,401
2601;2206,88;2162,44;5765,81;5657,25;12969,85;12778,9;6855,71;6596,21;6486,52;6400,85;3374,84;3232,46;14337,74;13282,55;5,2795;5,1803;3,3993;3,3058;4,1353;4,0881;3,4418;3,4008
2602;2188,76;2174,75;5712,82;5632,97;13074,83;12951,16;6800,1;6735,89;;;3328,5;3296,62;13986,31;13763,34;5,2512;5,1888;3,3608;3,323;4,1247;4,0874;3,4341;3,4052
2603;2194,07;2168,92;5695,54;5635,28;13082,66;13006,48;6835,19;6756,18;6417,2;6382,35;3334,82;3291,66;14110,79;13741,58;5,2905;5,2141;3,365;3,3255;4,1274;4,0935;3,436;3,4163
2604;2191,93;2160,29;5706,47;5625,67;13128,64;13042,85;6796,61;6703,26;6417,91;6372,63;3330,69;3288,75;13987,26;13658,52;5,3042;5,2509;3,3792;3,3317;4,1473;4,1042;3,4535;3,4189
2605;2168,36;2141,46;5631;5550,9;13117,74;12888,53;6690,43;6513,97;6365,87;6270,9;3280,19;3193,72;13611,15;13086,2;5,3209;5,2277;3,387;3,3218;4,1536;4,1072;3,4592;3,4235
2606;2152,56;2110,1;5594,51;5478,04;12931,22;12680,59;6595,58;6324,53;6295,56;6189,62;3207,12;3071,8;13210,04;12430,42;5,3569;5,2528;3,4536;3,3517;4,1901;4,1126;3,4893;3,4713
2607;2136,74;2099,37;5526,09;5478,02;12732,77;12617,62;6475,33;6375,15;6199,41;6166,45;3113,06;3065,47;12656,38;12295,76;5,4337;5,3172;3,5012;3,4301;4,2277;4,1701;3,5204;3,4844
2608;2115,12;2089,08;5556,63;5486,99;12730,09;12521,84;6456;6378;6211,7;6165,89;3119,75;3074,68;12788,45;12299,99;5,4318;5,3562;3,5024;3,4513;4,2233;4,185;3,5163;3,451
2609;2144,73;2097,57;5651,77;5510,92;12820,45;12583,41;6572,11;6371,15;6260,74;6171,99;3162,98;3087,36;12889,95;12388,97;5,4129;5,3357;3,4857;3,4199;4,2246;4,1449;3,5174;3,445
2610;2198,07;2168,51;5714,19;5644,93;12942,83;12810,35;6775,74;6620,72;6336,3;6274,16;3261,78;3192,69;13657,07;13004,16;5,3689;5,2999;3,4337;3,371;4,1739;4,139;3,4762;3,4458
2611;2198,92;2172,32;5718,61;5685,77;12977,57;12889,93;6773,5;6698,87;6334,71;6287,2;3267,75;3237,6;13698,19;13495,48;5,3386;5,2854;3,401;3,3695;4,1721;4,1396;3,4741;3,4568
2612;2190,51;2163,31;5688,29;5624,54;12921,94;12754,61;6690,66;6578,86;6265,91;6216,74;3235,4;3192,43;13620,83;13405,29;5,3497;5,2885;3,4227;3,3792;4,1913;4,1535;3,4912;3,4568
2613;2198,5;2179,74;5676,47;5621,19;12829,23;12645,1;6610,81;6542,89;6227,36;6190,92;3203,39;3166,76;13822,13;13501,73;5,3422;5,2892;3,421;3,3789;4,1934;4,1533;3,4912;3,4713
2614;2193,36;2175,84;5670,6;5640,88;12779,58;12690,05;6577,06;6511,18;6203,03;6175,22;3183,26;3155,63;13760,15;13549,26;5,3511;5,3076;3,4443;3,4023;4,2054;4,1698;3,5026;3,4735
2615;2192,71;2162,23;5675,62;5608,25;12784,73;12573,04;6557,1;6436,09;6186,63;6151,06;3181,48;3137,05;13763,63;13472,06;5,3691;5,3016;3,4589;3,4075;4,226;4,1728;3,5204;3,4651
2616;2166,35;2142,07;5664,48;5588,84;12630,64;12492,25;6448,22;6366,77;6170,87;6117,79;3159,48;3118,48;13814,42;13499,9;5,3485;5,27;3,46;3,4;4,217;4,1609;3,5122;3,4618
2617;2245,91;2212,72;5674,65;5625,6;12661,97;12534,33;6496,53;6399,4;6194,2;6158,63;3176,83;3144,93;13921,62;13731,37;5,3172;5,2661;3,4286;3,3835;4,1967;4,1589;3,4943;3,4736
2618;2253,55;2228,91;5688,66;5622,29;12830,29;12606,91;6491,4;6349,62;6207,25;6154,35;3204,62;3152,27;14102,87;13719,2;5,3393;5,2741;3,4377;3,3958;4,2264;4,172;3,5187;3,5017
2619;2268,51;2237,99;5669,75;5610,71;12772,02;12686,57;6420,78;6375,69;6190,48;6155,42;3175,99;3139,05;13892,08;13601,47;5,3673;5,3038;3,4651;3,4163;4,2579;4,2072;3,5453;3,4966
2620;2294,5;2258,11;5695,06;5647,47;12889,4;12702,99;6533,79;6407,84;6222,74;6179,13;3227,06;3168,79;14087,21;13732,07;5,379;5,262;3,4693;3,39;4,2676;4,2002;3,5536;3,4754
2621;2302,06;2264,1;5727,45;5662,48;12961,3;12852,24;6641,86;6475,92;6236,72;6182,3;3288,51;3209,65;14488,07;13860,26;5,3017;5,2332;3,4137;3,3561;4,2308;4,1911;3,5217;3,4754
2622;2273,15;2251,92;5699,85;5669,73;;;6573,86;6525,51;6203,6;6171,35;3267,75;3245,42;14505,67;14263,07;5,2555;5,197;3,3699;3,3138;4,2211;4,1754;3,5141;3,4791
2623;2277,86;2256,3;5689;5636,05;12946,2;12845,28;6578,21;6505,39;6194,08;6133,81;3271,2;3241,93;14516,49;14302,09;5,2637;5,2021;3,3531;3,3159;4,221;4,1806;3,5292;3,4951
2624;2276,01;2248,64;5640,64;5571,15;12902,12;12795,48;6520,4;6390,55;6114,01;6078,73;3251,86;3191,18;14511,51;14173,41;5,2809;5,212;3,3631;3,3239;4,237;4,1998;3,5278;3,4967
2625;2275,3;2252,73;5619,65;5493,06;12880,39;12604,53;6416,28;6261,74;6074,37;6028,62;3196,65;3112,29;14274,37;13690,13;5,3687;5,2084;3,4516;3,3202;4,3036;4,2014;3,5827;3,5295
2626;2272,64;2229,73;5533,75;5436,5;12626,25;12450,17;6240,09;6096,94;6009,89;5954,66;3071,16;3021,07;13443,72;13129,31;5,371;5,2874;3,4622;3,3876;4,3015;4,2406;3,5819;3,526
2627;2276,19;2245,79;5525,14;5446,96;12646,87;12532,71;6230,51;6131,3;6005,36;5960,39;3063,12;3010,15;13342,02;12968,07;5,3266;5,2906;3,4214;3,3886;4,2628;4,236;3,5495;3,5235
2628;2259,94;2220,23;5476,5;5436,27;12576,41;12452,03;6165,28;6109,93;5964,89;5918,23;3035,99;3003,84;13253,27;12914,35;5,3371;5,2813;3,4225;3,3879;4,2701;4,2331;3,5556;3,5316
2629;2231,52;2208,35;5513,69;5435,46;12639,87;12458,01;6229,43;6118,72;5976,41;5913,36;3075,01;3007,09;13633,24;13104,11;5,3334;5,2745;3,4204;3,3839;4,2902;4,2431;3,5724;3,527
2630;2246,45;2219,61;5566,36;5499,97;12674,08;12574,67;6318,06;6256,34;6011,76;5970,82;3113,76;3075,14;13939,13;13586,94;5,3615;5,254;3,4266;3,3668;4,3133;4,2348;3,592;3,5095
